clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
762.100,6755.873,199.949,0.070,160,"53.17296645220588,67.87846701838949,-2.0328385754212563,38.50004187404288,93.54575245650773,1.782981636597938,1.2764527625644326,51.0357421875,74.3121552391174,58.85429792506723,53.251674107142875,0.7508370535714285,1.2898995535714284,53.429984047774866,-0.5115449116492145,0.26459219568062825,91.7000804227941,146.9866071428571,60.9512665198238,0.3463140143171807,61.09285514193227,-0.07516807768924315,50.05460130880517,57.63600971884357,17.073068443251532,61.8365662378175,2.5624758559694216,10.901358336480365,8.980327984234235,25.650971511314644,11.573284449864754,1.3304720706143742,12.46184812098071,12.680005609676005,10.345882423791165,1.2395226546075682,18.89682958562451,10.834405814965198,8.947553790983605,1.2427158043032784,16.526594404169522,14.452241233031673,20.202240979582292,18.89908468934911,10.330427938432837,67.39733465786637,39.44183113445828,33.99584666792168,22.084082439853553,2.407737316945606,24.559873383620683,27.331576412671225,54.45719679741008,42.106040396341456,49.524244416629166,4.648868207133213,0.21227708708370838,31.33871822033899,72.14489721232184,55.3936023246951,5.4645817454268295,1.054568407012195,36.74530564692982,3.250925164473685,168.0178344406168,1.3205380577427825,61.330112191133736,89.20583175201767,0.48944471800538036,116.20926612163815,1.9413059672982882,1.6145514975550121,1.8452017114914425,1.3262387301344742,55.31730556567443,76.23129121793316,137.140869140625,0.37341308593750006,95.99500674810774,1.155048210707925,75.84484011627904,191.5665500847868,1.7063347868217056,101.12093127166375,67.10772024528094,65.7588585251046,1.1643975549163181,61.21884889240507,158.31442252774156,46.50712155210158,2.973812390542907,67.58206275201611,1.669475596438172,73.75496321007135,3.3913303546926454,70.8892289362631,82.85125709698437,47.701274929334154,21.502550878558704,27.11297473768248,59.334490044513934,19.137312431167388,14.455322665200487,24.171888108221463,25.66433583810432,33.90830371512875,17.565266190610856,1.558036976809955,17.24122657083778,69.85906153549381,58.340416689470224,2.3336166675788097,154.93558427872605,76.95826480263153,76.90047791550275,5.489754277234637,83.68446600346934,52.27752897311103,1.7092479038164994,46.68939763849432,70.25525454611933,17.834979873614962,131.66033273719881,19.437133789062486,30.137373761432908,22.083535124388234,199.94881465517247,61.59173774059256,103.91562672842919,64.72931272374703,166.0713929521276,57.98110665971685,120.79034102590461,68.12245097774417,77.17137935772617,56.10806896796815,2.18138445318423,38.44980379430257,2.9325403792134828,32.07499774205202,3.449424173171734,0.852666649548069,40.37258342161013,53.245070525810576,14.14636605428754,48.4633733844911,18.109745666058398,33.094969438147665,49.39171814176038,17.56955342521834,6.530344297331112,0.806458181296914,65.19962977857682,70.05050021352493,11.651944774346788,15.061720013136616,197.9329030106708,24.540810187359124,1.5592716942148763,32.87836710611978","332,334,334,335,336,336,336,337,338,339,340,340,340,341,341,341,343,344,347,347,348,348,350,351,353,354,355,356,357,358,360,360,361,362,363,363,364,365,366,366,367,368,369,370,371,372,373,374,375,375,376,377,378,379,380,380,380,381,382,383,383,383,384,384,385,385,386,387,387,388,388,388,388,388,389,390,391,391,392,392,393,394,394,395,396,397,397,398,399,400,400,401,401,402,402,403,404,405,406,407,408,409,410,411,412,413,414,414,415,416,417,417,418,419,420,420,421,422,422,424,425,426,427,428,429,430,432,433,434,435,436,437,439,440,441,442,442,443,446,447,448,448,449,450,450,451,452,453,454,455,456,456,457,458,459,460,461,462,462,463",1
50970.400,8.291,3.323,0.508,5,"1.5656594669117647,2.034401208067093,0.871978786006019,3.3225492248271387,0.49613190270473334","332,338,373,440,462",0
7070.667,18.841,11.304,0.615,6,"1.3724217553598774,1.5985796940376569,11.304047683189651,1.6713059793307092,1.7251037656400385,1.169453770661157","335,375,376,385,408,462",0
901.538,25.670,3.202,0.314,13,"1.683121842755804,2.895269626524393,1.2312071050855087,2.8018990262219963,3.202053163109756,2.0029695305995006,1.3173365981380913,2.2422111333189285,1.7880200435936315,1.8416606449014403,1.0246090772675305,1.7251949984927655,1.9147768664590032","373,379,380,382,383,389,437,440,442,442,443,458,458",1
619.529,27.849,3.089,0.272,17,"1.9825415936952715,0.871978786006019,1.464576198630137,1.3124648838827058,1.6747648974097789,2.2477661950856307,2.237896327554745,1.3765759120171674,2.753243424773755,1.0067869530416227,0.5341320503048781,1.6179488877118646,1.1049039529483038,1.2192043618739905,3.0885914435087063,1.6873094512195121,1.6681354801829267","362,373,377,378,403,404,407,413,414,415,429,449,451,451,457,461,461",1
600.462,18.835,2.437,0.306,13,"1.1875118013595167,1.4589491835585584,0.6743488577086554,2.072761756430868,1.4494108044337137,2.3882515822784813,0.82605899737303,1.1941257911392402,1.36145906075419,2.437450899092179,1.328954544259882,1.0062987902443754,1.4489755962004847","356,357,360,361,396,398,400,404,420,420,421,437,460",1
1199.250,47.654,20.049,0.455,8,"1.5743035584089438,1.3678710937500003,6.360913348454301,3.306361607142857,5.777398471174569,3.4097326807228914,5.808762034921673,20.04858262046088","334,337,339,344,372,374,399,420",0
31532.000,108.227,4.915,0.289,57,"1.4863855698529411,0.8126181446209801,1.1490599415934504,1.431615664936102,2.8752351930628266,0.08670582490808823,0.1560704848345588,1.1098345588235294,0.6926280286343615,0.6013446215139442,2.6085083563760576,3.28365169567339,3.513814197706572,3.5751908649154203,2.429464403030834,2.6608419652242468,1.0713036380597016,0.42585010479363716,0.6691930218185728,1.460430831589958,3.672393606548155,3.0992454714221425,2.9299858388492876,4.78724462194501,4.915331434572302,4.611125254582486,3.842604378818738,0.8031091024709301,-0.05766255348410759,0.18264460309777344,1.9456787109375,0.1680070124666073,2.5111762960722266,2.9677538044489946,3.8319036589195985,0.4949193801322993,1.592349309990876,1.9151228187728104,0.5447696102021174,2.984742030201342,2.5777317533557045,3.1011408025568183,1.454345703125,-0.10035738031914902,0.662358710106383,2.7893112680060654,2.3959468584154666,1.6782610603932584,1.7489246839887642,0.8565611758474576,0.5715020446284329,0.9906035440226172,0.37872091697080296,4.304689189554499,4.590308377487024,0.36722467019896193,0.017853129731264197","332,335,338,338,341,343,343,343,347,348,355,355,355,355,363,363,371,373,373,375,380,380,382,382,382,382,382,386,388,390,391,392,404,404,405,407,407,407,408,411,411,424,428,436,436,442,442,446,446,449,451,451,452,454,454,454,457",0
709.778,14.126,2.880,0.348,9,"1.661352651225115,2.2931323625654447,2.880227976831897,1.0903554419948633,0.9993213718220337,2.2787784669674047,1.5406622958542706,0.953958918539326,0.4284751135503407","335,341,358,378,381,403,405,446,457",1
1686.000,14.291,3.130,0.342,10,"0.8740804092312973,0.955246891876688,1.476395769817073,1.9899602521929827,3.1298884967986025,1.4224145453276245,1.8913506290916535,0.5334910662051483,0.958035666054451,1.0599543539325844","367,380,383,384,403,404,410,425,440,440",1
605.429,10.633,1.986,0.378,7,"1.3789431964746344,1.507651969178082,1.547505536417323,1.9605268184596576,1.9864646337365597,1.3964201274671046,0.8553776716321244","373,377,385,388,401,439,453",1
7326.988,66.529,10.948,0.244,83,"0.9711052389705883,0.27087271487366,1.3182472123851454,0.09418524111421721,0.3527895942408378,0.3527895942408377,0.17639479712041886,0.6480195540174855,0.883663028205662,0.6480195540174855,0.10591609749251493,0.19947416842875737,-0.1355401400862069,0.23719524515086207,0.9657234981142241,0.3041786462811694,1.0959855045180722,1.0553934487951806,-0.3749754837866108,-0.3947110355648534,0.0789422071129707,-0.467613483297414,1.5654886179956895,0.06057530233304795,0.8436547256097561,0.24926162347560982,10.948337461890247,1.6982166966696668,-0.01601085157841143,0.07669588414634147,0.07881030701754389,-0.05876408066860466,1.7041583393895352,0.018127582148347404,-0.2690919162591688,-0.068491726161665,1.692405523255814,0.3269876516464472,1.149437010443864,1.5394245675587466,2.261188466061828,1.2256909442204302,0.1553281078485181,0.7199876093633656,0.7551089561615786,0.6673055891660461,0.7375482827624721,0.7551089561615785,0.2350005560498222,1.1619846316149636,0.29508353885948035,-0.3391752307046979,-0.0678350461409397,-0.17074377828054307,0.7228016227014011,0.676035588144963,0.650592672413793,1.3774716537610618,0.678815339740954,0.5042628238075658,1.5287803181719966,0.8153495030250648,0.19668220479529946,5.219246748554918,0.7170151371199672,-0.24745100635593206,1.1872483601749146,0.07620027261712442,0.5143518401655897,1.2222356865875916,-0.16292908031088085,0.6109840511658032,1.4052633176813472,-0.7209078193231441,-0.4531420578602622,1.2588615512927441,0.6784189297880394,0.28437280194935693,1.819985932475884,2.04748417403537,2.19914966840836,1.334582785974131,2.0707888719512195","332,335,335,338,341,341,341,350,350,350,351,355,372,372,372,373,374,374,375,375,375,376,376,378,379,379,379,380,382,383,384,386,386,387,388,390,393,395,399,399,401,401,402,404,404,404,404,404,406,407,408,411,411,414,417,423,432,434,439,439,440,440,442,447,448,449,450,451,451,452,453,453,453,455,455,456,457,458,458,458,458,460,461",0
4991.500,23.806,10.555,0.541,8,"1.4269301470588232,1.5143825583261987,3.8923161204268313,1.1752816133720931,1.0982064901047732,10.554911197666026,1.838597434432146,2.305041006787331","332,378,383,386,403,408,408,414",0
821.950,3542.772,122.125,0.078,161,"26.02165670955883,-0.27745863970588236,0.19818474264705882,27.557954522440053,22.193504438648546,0.21669817189892807,57.35932969555412,28.34794921875,0.70751953125,44.98287115615015,38.88398857526882,0.25359122983870974,-0.04226520497311826,38.331194196428584,25.612524541884813,0.35278959424083767,29.029110179227946,60.37248883928571,33.00372556442731,-0.3636297150330396,50.6632843625498,7.815508560574521,0.9818478091174021,10.29151413968937,0.653149267870509,7.66841209739264,9.974089080035434,12.95047678106701,3.2300320996978846,11.742416244369366,7.522477774784481,3.0496531519396552,5.0537109375,11.445704936244205,8.392157355305468,18.131994992338,5.007671524614576,3.9831552557934016,12.567181155742457,4.280465548155738,24.490438132721344,7.1041607748868785,6.6458609336034895,6.95757442677515,13.05460004664179,1.561042444029851,3.23602084455819,21.251948086844358,14.613140060240958,17.347550013075303,5.997651198814655,0.4269514412715517,4.522955907534247,12.054485164276539,1.4188738567073174,22.22541101766427,9.653444451800844,38.41003293660895,7.535370617378049,13.3386444627193,27.916999876968482,6.738281250000002,12.272373114431195,42.958602345660154,30.79074729392174,12.762291641456915,1.095867618586641,26.669555664062496,14.65861183771148,57.16569767441862,122.12481831395351,6.398755450581397,0.9750484496124032,0.4265836967054264,45.61477740467938,87.75147127414398,8.655053089332748,101.10523175993721,2.6248283865062767,64.00514240506328,72.7634678932768,70.07045445216727,3.469447788966725,2.003193068629597,75.18979964717744,103.57795991698681,52.109897955471475,1.949316519935972,61.163825449087874,43.88912335113064,52.220480705071154,0.5035726201067615,42.41243905394617,57.24620653873916,24.165791919052865,41.397419381648945,1.0228732994067102,60.59930788590604,6.014707424496644,4.409277999161073,0.7235738255033557,65.331037293257,22.18716469957082,52.05550940328054,32.77091532150481,3.5715663580246915,1.339337384259259,22.324244404006123,85.24402678757282,87.14449698464917,35.00267327164802,50.024229263036176,4.418587666249037,0.9464498234029486,30.66683682528409,84.97224947591663,19.05446567693905,2.1341001558171744,50.67918157003009,39.46386718749998,9.388397961128042,5.905614358177,36.487405711206875,16.300695082720583,13.816458102876108,2.316656872234514,15.666369891109785,24.56748670212765,3.4214158868308764,8.91031837907292,6.67613992331596,16.79583097759046,14.574372366573021,20.24588273398239,6.4547523573730095,0.8628286966463414,1.3426088483146068,19.06583047326589,2.453824963872833,3.2168787232949887,2.1699549788135593,12.334480932203387,29.50010332231229,-0.2012285356228669,7.787544328604951,29.260904684975763,1.8247462363138687,7.109624486770073,9.083296227331605,3.4070288846237027,22.100974003820966,5.84190438646789,17.263976450132475,8.057229388565114,8.850996511282661,1.6992419462589072,3.317391496564268,10.488162157012193,2.0899628429878048,64.67433731686704,68.70473225911456","332,332,332,334,335,335,336,337,337,338,339,339,339,340,341,341,343,344,347,347,348,350,350,351,351,353,354,355,356,357,358,358,359,360,361,362,363,364,365,366,367,368,369,370,371,371,372,373,374,375,376,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,390,391,392,393,394,394,394,394,395,396,396,397,397,398,399,400,400,400,401,402,403,403,404,405,406,406,407,408,409,410,410,411,411,411,411,412,413,414,415,416,416,417,418,419,420,421,422,423,424,425,426,426,427,428,429,430,432,433,434,434,435,436,437,437,438,439,440,441,442,443,446,447,447,448,449,449,450,450,450,451,452,452,453,454,455,456,457,458,459,459,460,461,461,462,463",0
7198.671,524.070,23.947,0.127,152,"2.6754940257352944,2.45749080882353,3.1791761179520415,2.654552605761868,3.2620459487757727,1.1548858327963916,2.046376651095361,2.0720753045127793,3.061104910714286,2.7723214285714284,2.8493303571428577,-0.1058368782722513,0.4057080333769633,20.744209457599116,1.142836247246696,0.9004164372246697,2.1047061752988045,1.8604099228087647,1.6691412754995838,9.620712188903443,3.713288366135329,3.1148658608490574,1.856644183067664,2.153060281065089,0.7962983230064654,1.62228611349957,8.66640389683735,1.5830901731927711,2.4472084205020916,4.7365324267782425,18.373798705543933,2.7629772489539746,1.606150660021552,1.585819639008621,1.4215004280821917,1.1630458047945205,23.947436188998292,2.604738000321062,2.7802258003048785,4.659274961890244,1.3585733573357337,2.3350479579207923,9.613471596927964,1.6873094512195121,2.7583607456140355,13.456974473110465,2.9382040334302326,3.917605377906977,2.5922442472136815,2.364164692848411,0.962210852935054,2.146074086398838,2.009090634075508,1.9950832730409616,10.394346054653205,2.585357282949791,1.2433397620292888,20.399648931962027,2.3285452927215196,2.6478102562010446,0.7847560475043782,0.4956353984238179,3.469447788966725,2.168404868104203,1.9441994287634408,9.526941301658905,4.128184869660805,3.9109119817839204,1.1750027802491103,9.618650561701642,2.6804704708149782,0.05789848864566286,1.2210308305369126,2.4204089138040716,1.801694943669528,1.6195010729613735,1.7469618055555558,1.805193865740741,1.0532252216506128,1.6102304069525395,-0.021959017108938536,0.32938525663407814,2.7570848007779647,2.2729360423091753,2.1456516239398615,0.8691886133292384,0.7339814957002456,0.7339814957002456,2.7948552911931817,1.3017134232954546,2.199429752423823,1.4372511253462603,2.5775955384036147,2.0439453125000004,0.8674568965517242,1.5722656250000002,2.121742538927336,2.44816446799308,1.9381302038278552,8.34831305309735,1.3508726133651554,4.183952677505966,3.3299341786268424,2.9457110041698993,1.6264816810344824,1.4880128430207435,1.712233956352636,1.5287803181719966,2.342306257107657,2.503228061031084,2.6283894640826384,2.449587459723275,2.6064616877858233,3.4801834620786516,11.392758760838136,2.0938162076271185,3.768869173728813,5.0632282838983045,4.035354872881356,8.914424128093003,3.6195129493134095,2.8575102231421647,3.314711858844911,3.2766117225363494,2.152657701433765,2.381258519285138,11.705919251824822,4.062642563868614,1.1878065123175185,2.6272314200129534,2.097711909002591,2.8105266353626943,5.059539900519033,1.927631750417014,1.6325860743327771,2.035256789364119,2.0531099190953825,3.642038465177896,1.5166549437299033,2.578313404340836,1.2701985153737942,18.237775698352085,2.259431598871734,2.4088155062351544,1.2510902241686461,1.601499343168957,11.572739301232819,4.943600030522164,2.4097835274229906,1.5947096872652144,1.3716379801432292,2.599970499674479","332,332,334,335,336,336,336,338,340,340,340,341,341,347,347,347,348,348,350,351,355,355,355,370,372,373,374,374,375,375,375,375,376,376,377,377,378,378,379,379,380,380,381,383,384,386,386,386,387,388,389,390,390,392,396,397,397,398,398,399,400,400,400,400,401,403,405,405,406,407,409,410,411,412,413,413,416,416,417,418,420,420,421,422,422,423,423,423,424,424,426,426,427,428,432,432,433,433,433,434,435,435,437,437,438,440,440,440,442,442,442,442,443,446,447,449,449,449,449,450,451,451,451,451,451,451,452,452,452,453,453,453,454,456,456,457,457,457,458,458,458,458,459,459,459,460,460,462,462,462,463,463",0
691.667,23.094,4.162,0.336,12,"1.4370169690860217,2.1328391855074824,4.161879595588236,1.8720863509352192,0.8001351781170485,1.515351032239819,1.4095017342582712,1.7553753694176883,1.8900057164634148,2.50631192835366,1.4021856936416184,2.21099853515625","339,355,404,407,412,414,415,417,429,429,447,463",1
6132.400,7.135,2.281,0.461,5,"0.8399775256849316,1.1601652574942352,2.280932795392336,1.1965687653436992,1.6573559294224558","377,387,407,410,451",0
1235.200,6.451,1.843,0.722,5,"1.843118106617647,1.1692899816176472,0.9512867647058822,1.0803380915082108,1.4064778927182369","332,332,332,440,440",1
40.541,1435.599,288.199,0.230,133,"24.039809283088243,8.34533730962411,9.408312296611793,21.80100273840207,5.5658203125,1.3521484375000001,1.8648677740615014,1.69533434005591,27.873902679771504,12.860491071428573,11.747893488219894,6.659007352941176,1.1445168887867647,4.666573660714286,2.5800394066629972,1.1087291459163349,2.0653639011040417,43.35106873892496,2.87377855929003,4.815948761261262,5.828226023706897,6.176757812500002,3.8820623430255026,9.959367463826368,5.410686432793345,8.990670988086894,2.2311407782936232,9.596625220934799,37.22731021606725,67.3551965932377,7.882910357326697,3.186200862556562,11.909618044731921,5.861108542899411,3.2904326026119413,19.551665207435338,7.442237545679279,3.7694903896443512,2.1511751438284517,7.522477774784482,1.4861140839041096,2.6855050700984595,1.0613854354185417,10.246945010183298,5.790539253048778,10.146827028508758,0.7428026574803149,5.778467932412791,8.701239431206762,4.843654492665038,8.954452019150702,1.9177683325266213,4.3040771484375,15.98166706088602,1.8690780136910057,5.139898255813953,9.049668422965118,5.5792268062175046,3.059010525627614,7.224461036392405,11.55594708714099,6.195442480297723,1.204558341733871,0.8801926111416026,0.8284165751920967,6.12250118233411,5.197959326135516,103.32313422581656,4.498582072953738,3.3138080234945253,6.786921393768048,4.924585283590309,2.8563254398527005,4.183161178691274,8.841493718193384,45.831880364806864,4.460681207579186,3.4985846618196366,0.8054295624332978,1.6863681463447173,0.1258483691302028,4.464457947530864,5.988927730954468,8.306432465133224,8.531215734649125,12.209213512569832,1.0979508554469275,5.6926858836206895,8.837175332498067,2.1439985795454546,1.0719992897727277,4.065569849356474,5.770781033587257,1.3598338667168672,0.6494728915662651,2.9479980468750004,4.21142578125,10.964821446778139,1.6543414814437194,4.49993265086207,0.5712383758650519,12.16766627488938,4.202714797136038,2.598080512994569,2.307972155119243,4.363812898334705,0.5299771769662921,1.8345363818063956,13.707944016959791,2.1456240523123573,2.878712270185747,5.73421571312881,5.741419417134833,5.725591582369943,21.9174086508833,1.484706038135593,1.8844345868644066,6.217961750746588,11.753892051191436,2.2378963275547448,3.9102979274611402,51.47281829967251,6.884399108632194,3.01717892458365,1.0237420870176848,288.19890328087877,7.759645627021019,73.85813643292683,0.5368711890243902,0.4026533917682927,18.44547538270097,6.878662109375001,2.0062764485677085","332,334,335,336,337,337,338,338,339,340,341,343,343,344,347,348,351,354,356,357,358,359,360,361,362,363,363,364,365,366,367,368,369,370,371,372,373,375,375,376,377,378,380,382,383,384,385,386,387,388,389,390,391,392,392,393,394,395,397,398,399,400,401,402,402,403,404,405,406,407,408,409,410,411,412,413,414,415,415,415,415,416,417,418,419,420,420,421,422,423,424,425,426,427,427,428,429,430,430,432,433,434,435,437,439,439,440,440,441,442,442,443,446,447,448,449,449,450,451,452,453,455,456,457,458,459,460,461,461,461,462,463,463",1
